Date,Open,High,Low,Close,Volume,Adj Close
26-01-2015,201.9,205.9,201.2,205.25,1230100,196.17
27-01-2015,205,206,200.55,201.95,1189300,193.02
28-01-2015,203.5,204.8,201.15,204.2,1086200,195.17
29-01-2015,202.6,205.65,201.9,204.15,940200,195.12
30-01-2015,204.75,204.95,193.65,198.3,2021500,189.53
02-02-2015,199.1,202.25,199.1,202.25,1008900,193.3
03-02-2015,203.05,209.15,202.5,207.1,1488200,197.94
04-02-2015,207.4,209.8,206.2,209.8,1176800,200.52
05-02-2015,208.3,215,207.95,212.7,1314800,203.29
06-02-2015,212.4,214.95,210.05,214.25,1054900,204.77
09-02-2015,211.15,211.75,206.85,207.5,1241400,198.32
10-02-2015,207.5,209.45,203.7,209.1,1265600,199.85
11-02-2015,208.6,210.35,207.9,210.25,753800,200.95
12-02-2015,210.8,215.3,210.15,214.45,1223000,204.96
13-02-2015,215.05,216.3,212.5,212.65,1002000,203.24
16-02-2015,212.6,214.45,211.2,213.85,648900,204.39
17-02-2015,211.35,213.55,209,212.35,975200,202.96
18-02-2015,214,217.15,213.45,217.15,867600,207.54
19-02-2015,216.5,223.15,216.3,223.15,1394900,213.28
20-02-2015,222.5,226.4,222.05,225,1603300,215.05
23-02-2015,227.5,229.1,227,228.65,920600,218.54
24-02-2015,228.1,229,224.15,226.1,1009500,216.1
25-02-2015,226.1,227,221.4,223,987500,213.13
26-02-2015,222.5,224.95,222.5,224.9,800800,214.95
27-02-2015,225.5,228.55,211.65,225.5,2390000,215.52
02-03-2015,227,229.5,225.05,227,1190900,216.96
03-03-2015,227.45,227.45,220.45,221.6,920200,211.8
04-03-2015,222.8,224.3,217.35,224.2,1113800,214.28
05-03-2015,225.8,226.8,223.45,225.65,972700,215.67
06-03-2015,226.8,229.85,225.75,229.85,999400,219.68
09-03-2015,228.8,232.2,226.75,232.2,988800,221.93
10-03-2015,233.1,233.6,228.4,231.3,1020300,221.07
11-03-2015,233.5,243.4,232.9,242.25,1559100,231.53
12-03-2015,243.15,243.65,238.35,241.4,1265900,230.72
13-03-2015,243,247.75,241.75,247.75,1009900,236.79
16-03-2015,249.35,256,249.05,255.2,1443100,243.91
17-03-2015,259.5,262.45,249.55,252.45,2288100,241.28
18-03-2015,254.5,255.85,239.55,244.5,2110400,233.68
19-03-2015,244.5,248.5,241.4,248,1208000,237.03
20-03-2015,248.3,252.25,246.9,250.05,2024000,238.99
23-03-2015,249.7,249.8,240.55,240.8,1237400,230.15
24-03-2015,239.8,246.2,236.6,245.3,1103000,234.45
25-03-2015,246,248.9,243.7,244,900100,233.21
26-03-2015,240.45,243.8,237.05,243.3,1593300,232.54
27-03-2015,246,247.9,241.5,244.6,1162100,233.78
30-03-2015,245.6,249.9,244.75,249.9,774200,238.84
31-03-2015,250,250.7,245.15,247.85,984400,236.89
01-04-2015,246.6,248.1,243.2,244.65,1574400,233.83
02-04-2015,244.65,245.75,242.65,243.8,704400,233.01
03-04-2015,243.8,243.8,243.8,243.8,0,233.01
06-04-2015,243.8,243.8,243.8,243.8,0,233.01
07-04-2015,246.7,246.7,243.45,244.7,746700,233.88
08-04-2015,244.95,245.25,241.2,244.35,799900,233.54
09-04-2015,246.85,249.7,244.9,249.6,801000,238.56
10-04-2015,250.6,254.5,248.35,253.2,943600,242
13-04-2015,247.8,251.35,247,248.65,1030100,237.65
14-04-2015,248,249,244.9,246.45,876700,235.55
15-04-2015,247.4,248.75,242.55,242.7,979100,231.96
16-04-2015,243.65,244,237.35,237.65,1222300,227.14
17-04-2015,237.1,243.8,234.5,235,1727300,224.6
20-04-2015,235.75,237.85,230.3,230.8,1407600,220.59
21-04-2015,231.5,232.4,227.55,228,1930700,217.91
22-04-2015,228,230.2,225.4,226.65,1388300,216.62
23-04-2015,227.95,229.25,223.95,228.55,1610900,218.44
24-04-2015,231.7,234.7,229.3,233.05,1433400,222.74
27-04-2015,243.4,245.45,239.4,245.45,2295300,234.59
28-04-2015,248.75,248.75,240.15,240.3,1248600,229.67
29-04-2015,245.5,245.5,229.45,230.75,1833300,220.54
30-04-2015,230.8,234.25,227.65,231.45,1461100,221.21
01-05-2015,231.45,231.45,231.45,231.45,0,221.21
04-05-2015,232,233.05,227.4,230.85,1123500,220.64
05-05-2015,230,235.65,227.65,228.5,1458500,218.39
06-05-2015,225.4,226.45,216.45,220.8,1887700,215.62
07-05-2015,219.5,226.8,219.1,225,1215900,219.72
08-05-2015,228.55,232,225.75,232,1360100,226.56
11-05-2015,231.45,231.8,226.9,227.3,947300,221.97
12-05-2015,226.8,226.95,219.6,220.55,1597000,215.37
13-05-2015,221.9,223.2,216.6,218.1,1150200,212.98
14-05-2015,216.7,221.3,213.4,220.85,745000,215.67
15-05-2015,222,222.65,213.9,215.7,1256600,210.64
18-05-2015,216.25,224.05,215.5,222.35,1397900,217.13
19-05-2015,225.25,233.85,225,233.2,1744700,227.73
20-05-2015,233,234.8,231.1,232.6,767800,227.14
21-05-2015,232.3,232.35,227.25,230.5,956300,225.09
22-05-2015,230.3,231.3,228.05,229.95,638100,224.55
25-05-2015,229.95,229.95,229.95,229.95,0,224.55
26-05-2015,230.7,232.9,225.45,226.35,845800,221.04
27-05-2015,226.7,230.05,224.3,229.4,809900,224.02
28-05-2015,228,229.85,225.1,226.85,746200,221.53
29-05-2015,227.5,228.05,220.5,221,1101500,215.81
01-06-2015,222.1,222.8,218.1,220.35,918700,215.18
02-06-2015,221.35,221.35,215.65,216.95,1116200,211.86
03-06-2015,216.7,221.6,215.4,217.8,878700,212.69
04-06-2015,216.9,220,213.35,217.65,982600,212.54
05-06-2015,216.3,216.7,213,213.9,1209200,208.88
08-06-2015,213.5,214.45,209.55,210.75,980500,205.8
09-06-2015,209.75,213.2,206.15,212.65,1377900,207.66
10-06-2015,213,219.3,210.6,217.95,1324500,212.84
11-06-2015,217.05,219.95,215.25,216.75,1118200,211.66
12-06-2015,215.2,218.4,210.45,213.4,1046400,208.39
15-06-2015,209.75,211.35,206,208.75,1017900,203.85
16-06-2015,207.1,210.35,205.1,209.8,1104800,204.88
17-06-2015,210.5,210.9,206.65,207.35,942300,202.48
18-06-2015,206.3,210.5,203.65,210.25,1387900,205.32
19-06-2015,211,213.75,209.25,210,1675100,205.07
22-06-2015,215.55,218.95,214.2,217.9,1390200,212.79
23-06-2015,219,222.85,218.35,220.2,1163000,215.03
24-06-2015,220,220.85,215.2,218.4,1122100,213.27
25-06-2015,215.05,220.25,215,218.65,945300,213.52
26-06-2015,216.7,221.55,215.6,219.35,783500,214.2
29-06-2015,208.4,216,208,211.9,1472100,206.93
30-06-2015,210.7,213,207.85,208,1530600,203.12
01-07-2015,210.8,218.6,209.6,216.25,1721500,211.18
02-07-2015,217.65,218,212.85,213.45,699100,208.44
03-07-2015,213.75,214.55,211.15,212.7,574900,207.71
06-07-2015,208.55,211.9,208,209.7,876900,204.78
07-07-2015,209.95,210.75,203.15,204.7,1348300,199.9
08-07-2015,204,204.35,198.7,199.35,2250100,194.67
09-07-2015,201.45,205.85,200.85,203.7,1108300,198.92
10-07-2015,209.4,209.45,202.3,205.8,1615700,200.97
13-07-2015,208.5,210.9,204.65,205.8,1661400,200.97
14-07-2015,205.05,205.45,198.4,200.8,1765600,196.09
15-07-2015,198,198.9,196.1,197.9,1647100,193.26
16-07-2015,201,204.75,196.35,200.9,1949600,196.19
17-07-2015,202.7,203.3,199.65,200,1147700,195.31
20-07-2015,199.6,199.85,196.9,198.35,1191100,193.7
21-07-2015,199.2,200.3,197.2,197.5,818800,192.87
22-07-2015,196.5,196.8,192.45,195.5,1319200,190.91
23-07-2015,198,198.9,193.85,195.1,1049900,190.52
24-07-2015,194.35,195.1,188.75,189.8,1781400,185.35
27-07-2015,188.7,190.25,185.25,186.2,1552800,181.83
28-07-2015,187.55,190.9,186.7,190.8,1533600,186.32
29-07-2015,193.5,193.6,182.4,186.35,2338100,181.98
30-07-2015,186,186.4,182.85,184.95,1256300,180.61
31-07-2015,185.25,185.3,181.25,182.4,1746100,178.12
03-08-2015,182.35,184.5,179.4,184.5,1348300,180.17
04-08-2015,183.7,184.75,182.35,183.75,925700,179.44
05-08-2015,185.55,190.95,185.5,188.65,1972800,184.22
06-08-2015,188.5,192.6,187,187.55,986000,183.15
07-08-2015,186.5,190.35,186.15,189.15,899500,184.71
10-08-2015,191.2,191.6,187.6,190.85,762400,186.37
11-08-2015,188.9,189.05,183.1,183.8,1812700,179.49
12-08-2015,180.05,180.6,176.75,177.8,2217300,173.63
13-08-2015,181.35,181.9,177.85,178.45,1345900,174.26
14-08-2015,178.8,180.9,177.45,178.85,987200,174.65
17-08-2015,180.2,181.7,176.1,177.95,1027500,173.77
18-08-2015,177.25,178.35,175.8,176.55,827600,172.41
19-08-2015,175.05,176.2,172.7,173.25,1414600,169.18
20-08-2015,171,173.35,168.55,169.5,2006100,165.52
21-08-2015,166,170.8,165.05,166.95,2685200,163.03
24-08-2015,161.4,164.6,154,159.7,4576300,155.95
25-08-2015,161.9,170.8,160.15,169.1,3733300,165.13
26-08-2015,167,170.85,164.65,168.3,1965100,164.35
27-08-2015,172.8,174.05,170.8,172.2,1694500,168.16
28-08-2015,172.7,172.95,169.35,171.35,967300,167.33
31-08-2015,169.8,170.8,168.1,169.5,896000,165.52
01-09-2015,167,167.3,163.15,164.35,1604000,160.49
02-09-2015,164.7,165.8,162.25,163,1410700,159.17
03-09-2015,164.5,167.9,164,166.7,1673300,162.79
04-09-2015,164.8,166.05,160.8,162.2,1454400,158.39
07-09-2015,163.8,164.55,162.55,162.75,598900,158.93
08-09-2015,165.35,168.5,165.15,166.95,1219200,163.03
09-09-2015,171,172.45,169.55,169.75,1619300,165.77
10-09-2015,166.25,170,166.2,167.95,1148300,164.01
11-09-2015,168.4,169.1,166.7,167.95,833400,164.01
14-09-2015,168.5,169.95,165.6,167.1,938700,163.18
15-09-2015,168.8,170.2,167.1,169.2,969800,165.23
16-09-2015,170.35,171.45,168,169.65,1207200,165.67
17-09-2015,169.5,170.55,167.8,167.8,1192900,163.86
18-09-2015,167.05,167.3,161.65,162.4,3230700,158.59
21-09-2015,139.95,142.9,125.4,132.2,13754400,129.1
22-09-2015,131.2,131.6,101.35,106,14197300,103.51
23-09-2015,105,117,95.51,111.5,11570500,108.88
24-09-2015,116.6,120.3,111.15,112.15,7305200,109.52
25-09-2015,116.55,117,105,107.3,4917100,104.78
28-09-2015,107,107,97.35,99.3,5577300,96.97
29-09-2015,96.9,101.45,94.36,95.2,4578800,92.97
30-09-2015,100.7,101.6,95.6,97.75,3759400,95.46
01-10-2015,100.8,103.25,95.28,96.5,3846000,94.24
02-10-2015,96.84,97.51,90.7,92.36,4299500,90.19
05-10-2015,92,95,86.36,93.52,4019000,91.33
06-10-2015,93.9,98.11,90.75,97.09,3258200,94.81
07-10-2015,99,107.85,98.66,104,4079300,101.56
08-10-2015,105,110.75,102.4,103.5,3735300,101.07
09-10-2015,105.95,107.7,102.95,106.6,2977600,104.1
12-10-2015,106.6,108.9,106.05,108.55,1891400,106
13-10-2015,108.6,108.9,103.8,106.3,1883600,103.81
14-10-2015,105.3,110,104,106.6,2320700,104.1
15-10-2015,107.75,108.75,101.65,102.8,2122700,100.39
16-10-2015,103.5,103.75,100.1,100.6,1842100,98.24
19-10-2015,100.25,101.15,97.53,99.19,1893600,96.86
20-10-2015,99.1,100.2,97.9,98.7,1232500,96.38
21-10-2015,99.38,100.75,98.03,100.4,1352400,98.04
22-10-2015,100.5,103.85,99.68,103.8,1677000,101.36
23-10-2015,105.3,108.05,104.05,107.7,1645800,105.17
26-10-2015,108,108.2,106.3,107,792400,104.49
27-10-2015,107,107.1,104.35,105.15,918600,102.68
28-10-2015,105.5,109.95,102.65,109.35,2428300,106.78
29-10-2015,110,110.25,107.05,108.4,1563100,105.86
30-10-2015,109.1,109.7,108,109.3,994900,106.73
02-11-2015,109,113.3,108.5,112.7,1468700,110.06
03-11-2015,108,111,107,111,1846600,108.4
04-11-2015,102,104.1,99.12,100.45,5389200,98.09
05-11-2015,100.3,100.65,95.71,97.5,4026100,95.21
06-11-2015,97.5,98.25,96.55,97.18,2431600,94.9
09-11-2015,98,98,96,96,1775900,93.75
10-11-2015,96.49,96.85,94.82,95.58,1533600,93.34
11-11-2015,95.85,97.33,95.61,96.17,1138500,93.91
12-11-2015,96.4,96.87,94.55,95.39,1257700,93.15
13-11-2015,95.2,98.7,94.61,96.35,1708700,94.09
16-11-2015,96.05,99.01,96.02,97.46,1379000,95.17
17-11-2015,98.6,99.97,97.63,98.64,1363600,96.33
18-11-2015,98.7,102.1,98.37,101.4,1513400,99.02
19-11-2015,102.95,106.2,102.7,105.85,1885200,103.37
20-11-2015,106,108.8,105.65,108.45,1877100,105.9
23-11-2015,106.45,109.9,104.25,109.9,2963000,107.32
24-11-2015,112,117,111.65,115.9,4137800,113.18
25-11-2015,117.4,120.8,116.3,120.35,2883500,117.53
26-11-2015,125.45,126.55,123.35,124.6,3518000,121.68
27-11-2015,124.5,125.1,121.05,123.85,2158400,120.94
30-11-2015,124.55,131.55,122.45,131.55,4267100,128.46
01-12-2015,133,135.25,125.1,130.15,3983700,127.1
02-12-2015,129.75,129.8,123.3,126.95,2832900,123.97
03-12-2015,127.05,131.55,125.25,125.65,2527900,122.7
04-12-2015,127.95,130.1,126.1,126.9,1625800,123.92
07-12-2015,128.5,129.45,126.75,127.1,1121700,124.12
08-12-2015,127.6,128,121,124.05,1719600,121.14
09-12-2015,124.5,134.25,122.3,131.75,3719300,128.66
10-12-2015,133.75,136.65,128.45,133.25,2945100,130.12
11-12-2015,134.15,134.45,127.4,128.55,1760200,125.53
14-12-2015,130,130.85,123,123.25,2531500,120.36
15-12-2015,124.8,127.9,124.05,125.4,1926000,122.46
16-12-2015,126,126.75,122.6,125.5,1680100,122.55
17-12-2015,128.05,131.95,128,130.85,2153200,127.78
18-12-2015,129.65,131.85,128.65,130,3310300,126.95
21-12-2015,131.25,134.6,130.15,130.45,1632500,127.39
22-12-2015,133.05,134.5,131,132.1,1073100,129
23-12-2015,133.8,135.1,133.15,135.05,1277300,131.88
24-12-2015,135.05,135.05,135.05,135.05,0,131.88
25-12-2015,135.05,135.05,135.05,135.05,0,131.88
28-12-2015,135.3,135.9,133,133.15,618600,130.03
29-12-2015,134.4,135.4,133.1,135.35,743800,132.17
30-12-2015,135.45,135.45,133.55,133.75,490400,130.61
31-12-2015,133.75,133.75,133.75,133.75,0,130.61
01-01-2016,133.75,133.75,133.75,133.75,0,130.61
04-01-2016,130,130.1,126.05,126.4,1844800,123.43
05-01-2016,125,125.9,117.6,121.4,3018400,118.55
06-01-2016,121.95,123.7,115.9,118.9,2003600,116.11
07-01-2016,114.5,115.25,111.5,115,2420400,112.3
08-01-2016,116,119.45,114.6,115.1,1645400,112.4
11-01-2016,116.25,121.8,115.6,117.05,1796700,114.3
12-01-2016,118.15,123.5,118.05,120.95,1612300,118.11
13-01-2016,122,124.4,119.85,120.5,1732500,117.67
14-01-2016,119.5,120,113.25,116,2349100,113.28
15-01-2016,115.85,117.1,109.9,111.9,2367900,109.27
18-01-2016,112,115,109.95,110.35,1420400,107.76
19-01-2016,112.7,112.9,109.1,110.1,1405000,107.52
20-01-2016,106.8,108.3,103.5,104.6,2112500,102.15
21-01-2016,104.65,111,104.05,110.4,1896800,107.81
22-01-2016,113.05,114.45,111.05,112.95,1726100,110.3
25-01-2016,113.55,114,110.45,110.75,1094000,108.15
26-01-2016,108.45,112.65,107.75,112.3,1151200,109.66
27-01-2016,112.4,113.5,110.4,111.85,979100,109.23
28-01-2016,111.35,112.5,108.1,108.65,1373800,106.1
29-01-2016,110.9,111.2,105.9,106.9,1564600,104.39
01-02-2016,107.35,107.4,104,105.9,1257800,103.41
02-02-2016,106,106.2,103.55,103.8,1010700,101.36
03-02-2016,102.95,103.15,100.15,101.4,1738300,99.02
04-02-2016,102.5,102.6,98.86,101,1792100,98.63
05-02-2016,100.6,105.3,99.6,103.15,2138900,100.73
08-02-2016,104.2,104.9,97.5,97.96,2167600,95.66
09-02-2016,98,98.72,93.19,95.52,2743100,93.28
10-02-2016,96.19,99.15,95.36,97.37,1801800,95.08
11-02-2016,96.7,96.85,92.7,94,1750200,91.79
12-02-2016,95.69,96.46,94.09,95.2,1489000,92.97
15-02-2016,98.1,102.75,97.65,101.75,1621900,99.36
16-02-2016,103.05,103.7,98.78,100.15,1298800,97.8
17-02-2016,100.05,105.15,100.05,104.3,1304500,101.85
18-02-2016,105.45,107.45,103.05,105.45,1296200,102.98
19-02-2016,104.75,105.15,100.8,102.05,1668700,99.66
22-02-2016,103.55,106.7,103.25,106.35,1074300,103.85
23-02-2016,105.15,106.2,102.95,103.3,879400,100.88
24-02-2016,103.2,103.8,97.01,98.5,1950700,96.19
25-02-2016,100.25,100.8,97.94,99,1197600,96.68
26-02-2016,100.05,104.5,99.76,103.6,1534600,101.17
29-02-2016,101.8,107.7,100.9,107.7,2007000,105.17
01-03-2016,108,112.95,107.85,112.6,2139300,109.96
02-03-2016,114,116.15,113.25,115.7,1640400,112.98
03-03-2016,115.2,117.9,112.1,116.15,1445100,113.42
04-03-2016,116.1,122.4,116,121,2076300,118.16
07-03-2016,118.6,120,114.25,117.15,1599100,114.4
08-03-2016,115.7,116.4,111.25,112.3,1651200,109.66
09-03-2016,110,114.05,107.75,113.25,1800400,110.59
10-03-2016,112.7,115.9,108.85,108.85,2138800,106.3
11-03-2016,111.25,114.35,110.35,113.7,1264000,111.03
14-03-2016,115.3,118,115.1,115.6,1075200,112.89
15-03-2016,113.25,114.6,111.65,113,988400,110.35
16-03-2016,113.35,115.65,113.15,114.65,963000,111.96
17-03-2016,116.1,116.85,112.65,114.8,1787500,112.11
18-03-2016,115.1,117,114,116.5,2228200,113.77
21-03-2016,115.5,118.3,115,116,1263400,113.28
22-03-2016,116,117.5,114.25,117.5,927800,114.74
23-03-2016,117.95,118.8,116.35,117.2,984000,114.45
24-03-2016,116.9,117.1,113.6,114.85,1099800,112.15
25-03-2016,114.85,114.85,114.85,114.85,0,112.15
28-03-2016,114.85,114.85,114.85,114.85,0,112.15
29-03-2016,113.65,115.25,112.05,113.05,1011000,110.4
30-03-2016,112.5,114.8,112.05,113.55,852900,110.89
31-03-2016,113.1,114.35,111.65,111.85,795600,109.23
01-04-2016,111,111.35,107.05,107.7,1215400,105.17
04-04-2016,107.75,108.55,106.4,107.15,695600,104.64
05-04-2016,105.5,105.5,102.35,102.85,1406100,100.44
06-04-2016,103.4,104.9,101.25,103.5,1020700,101.07
07-04-2016,104,104.55,101.7,102.35,921500,99.95
08-04-2016,102.9,105.65,102.8,103.95,1008800,101.51
11-04-2016,104,106.8,102.8,106.4,902000,103.9
12-04-2016,106.8,108.3,105.45,107.45,760000,104.93
13-04-2016,109.5,112.95,109.2,111.8,1558000,109.18
14-04-2016,112.4,112.7,110.55,112.3,936800,109.66
15-04-2016,111.2,111.95,109.5,109.65,958900,107.08
18-04-2016,108.1,111.65,107.35,110.85,821700,108.25
19-04-2016,111.55,113.4,110.7,113.4,1206900,110.74
20-04-2016,112.8,122.4,112.65,120.9,3933400,118.06
21-04-2016,125,130,122.15,127.05,4099000,124.07
22-04-2016,125,128.1,119.3,125.45,2589700,125.28
25-04-2016,124.65,125,121.35,123.1,1047500,122.93
26-04-2016,123.75,126.75,123.65,125.05,946500,124.88
27-04-2016,126.6,129.95,126.1,129.45,1588200,129.27
28-04-2016,128.6,132.65,127.4,132.25,1969600,132.07
29-04-2016,130.7,132.85,126.45,126.45,1750700,126.28
02-05-2016,127,128.8,125.85,126.65,723200,126.48
03-05-2016,126.25,126.35,122.2,122.7,1177500,122.53
04-05-2016,122.8,124.2,119.7,119.9,1146200,119.73
05-05-2016,120.05,120.85,117.5,118.5,871600,118.34
06-05-2016,117.95,123,117.35,121.8,1297200,121.63
09-05-2016,124.3,127.25,123.35,124.4,1327400,124.23
10-05-2016,126.3,129.95,126.05,129.65,1488300,129.47
11-05-2016,129.1,130.7,127.55,130.35,1328300,130.17
12-05-2016,129.85,130.25,126.35,127.5,1121100,127.32
13-05-2016,126.65,129.45,125.6,129.2,994500,129.02
16-05-2016,129.2,129.2,129.2,129.2,0,129.02
17-05-2016,129.2,131,124.7,125.75,1526200,125.58
18-05-2016,125,128.25,124.75,128.25,1094800,128.07
19-05-2016,128,131.4,126.55,128.15,1276500,127.97
20-05-2016,128.8,130,127.4,129.65,1180500,129.47
23-05-2016,129.7,130.4,127.6,128.3,1023600,128.12
24-05-2016,128.8,134,127.6,133.4,1961700,133.22
25-05-2016,134.45,135.6,133.85,134.3,1592600,134.11
26-05-2016,133.7,136,133.35,135.3,879700,135.11
27-05-2016,134.75,135.75,133.1,135.65,968600,135.46
30-05-2016,136.4,138,136,137.95,923000,137.76
31-05-2016,139,139.4,131.45,134.35,2539900,134.16
01-06-2016,134.2,134.35,131.25,131.8,1408000,131.62
02-06-2016,131.25,135.35,130.8,134.15,1252400,133.96
03-06-2016,135.05,135.75,129.6,130.2,1680700,130.02
06-06-2016,131.05,132.85,130.55,130.95,768200,130.77
07-06-2016,131.4,134.35,131.4,133.6,1117400,133.42
08-06-2016,133.45,134.6,130.75,131.15,916500,130.97
09-06-2016,131.65,131.85,126.85,128.25,1329500,128.07
10-06-2016,127.8,127.95,124,125.45,1686400,125.28
13-06-2016,123,123.55,120.8,121.8,1334200,121.63
14-06-2016,120.45,121.25,118.65,119.1,1461800,118.94
15-06-2016,122.05,122.7,119.4,120.15,1364900,119.98
16-06-2016,118.15,119.8,115,117.55,1853100,117.39
17-06-2016,119,120.6,118.3,118.75,1606800,118.59
20-06-2016,124,125.7,123.4,124.75,1573500,124.58
21-06-2016,124.1,125.4,122.7,123.6,1053900,123.43
22-06-2016,124.5,125,123.1,123.1,827500,122.93
23-06-2016,124.85,127.25,123.4,126.95,1340300,126.95
24-06-2016,111,121.65,109.6,114.25,4845300,114.25
27-06-2016,115,115.6,105.25,106.1,3183600,106.1
28-06-2016,109.65,111.4,107.5,107.85,2258800,107.85
29-06-2016,110.8,111,107.55,108.65,1927200,108.65
30-06-2016,108.65,109,105.95,108.3,1828400,108.3
01-07-2016,109.55,115.2,108.8,113.65,1826500,113.65
04-07-2016,115,115.2,109.85,111.4,1136400,111.4
05-07-2016,110.5,111,108.1,108.2,1235600,108.2
06-07-2016,107.5,108.25,103.65,106.15,1897700,106.15
07-07-2016,107.3,109.7,105.65,106,1152600,106
08-07-2016,106.4,110.95,106,110.1,1338100,110.1
11-07-2016,112,113.95,110.5,113.3,1286800,113.3
12-07-2016,113.8,117.7,113.35,116.8,1422200,116.8
13-07-2016,116.95,118.6,114.75,114.85,1214700,114.85
14-07-2016,116.05,118.1,115.7,117.25,1155800,117.25
15-07-2016,116.7,117.6,115.1,116.15,972100,116.15
18-07-2016,116.8,118.95,115.25,117.25,1056300,117.25
19-07-2016,116.3,117.3,114.1,116.45,1368600,116.45
20-07-2016,116.2,124.9,115.1,123.45,3515100,123.45
21-07-2016,123.6,124.8,120.15,120.85,1572900,120.85
22-07-2016,120.55,121.7,119.25,120.6,841200,120.6
25-07-2016,120.7,122.7,119.65,121.7,868500,121.7
26-07-2016,122.55,125.1,122,124.75,1162100,124.75
27-07-2016,126.9,130.5,126.7,127.7,1933000,127.7
28-07-2016,128.2,128.3,123.05,123.7,1724000,123.7
29-07-2016,124.6,126,124.55,125.8,935200,125.8
01-08-2016,127.45,127.95,124.05,125.15,776500,125.15
02-08-2016,125.1,125.4,118.2,118.85,1552400,118.85
03-08-2016,118.75,119.1,115.6,117.8,1380600,117.8
04-08-2016,119.2,121.3,118.3,119.65,874100,119.65
05-08-2016,119.95,124.25,119.65,124.05,938900,124.05
08-08-2016,124.6,125.9,122.8,123.15,782900,123.15
09-08-2016,122.55,126.95,122.2,126.55,1043600,126.55
10-08-2016,125.65,127.55,124.8,126.4,941300,126.4
11-08-2016,127.35,127.9,125.9,127.1,722700,127.1
12-08-2016,126.6,127.2,124.6,124.65,781100,124.65
15-08-2016,125.5,127.2,125.45,126.35,544000,126.35
16-08-2016,125.05,125.85,123.45,124.15,912500,124.15
17-08-2016,124.5,124.85,121.25,121.75,1005000,121.75
18-08-2016,122.65,122.7,120.15,121.75,732900,121.75
19-08-2016,121.55,121.55,118.75,119.9,955100,119.9
22-08-2016,119.25,122.25,118.7,120.05,952700,120.05
