Date,Open,High,Low,Close,Volume,Adj Close
10-08-2016,79.86,80.69,79.4,80.19,1417200,80.19
11-08-2016,80.71,81.2,79.13,80.37,1470700,80.37
12-08-2016,80.23,80.45,79.44,79.63,1002100,79.63
15-08-2016,79.87,80.88,79.65,80.5,855400,80.5
16-08-2016,79.91,80.08,78.95,79.49,1233600,79.49
17-08-2016,79.68,79.93,78.02,78.55,1036400,78.55
18-08-2016,79.1,79.25,78.39,78.84,892000,78.84
19-08-2016,78.02,78.19,76.47,77.32,1852900,77.32
22-08-2016,77.4,78.45,76.52,76.95,1165000,76.95
23-08-2016,77.39,77.97,76.73,77.48,1038900,77.48
24-08-2016,77.25,78.03,76.69,77.51,971000,77.51
25-08-2016,76.8,76.84,75.6,76.22,1490900,76.22
26-08-2016,76.1,77.29,75.82,77.23,1476100,77.23
29-08-2016,76.71,77.23,76.07,76.88,708200,76.88
30-08-2016,77.44,78.56,77.11,78.46,1213700,78.46
31-08-2016,78.38,79.28,78.01,78.01,1314000,78.01
01-09-2016,78.27,79.8,77.55,77.93,1480300,77.93
02-09-2016,78.37,78.77,76.66,78.57,1593800,78.57
05-09-2016,78.97,79.06,78.24,78.24,843900,78.24
06-09-2016,78.62,78.62,77.24,77.55,1218000,77.55
07-09-2016,77.76,78.85,76.96,78.24,1206000,78.24
08-09-2016,78.42,78.52,76.14,77.44,2131800,77.44
09-09-2016,77.31,77.85,76.54,76.93,1184600,76.93
12-09-2016,75.5,75.9,74.6,75.58,2043200,75.58
13-09-2016,76,76.32,74.95,75.41,1305600,75.41
14-09-2016,75.64,75.77,74.61,75.1,1371400,75.1
15-09-2016,74.91,75.67,74.14,75.3,1294400,75.3
16-09-2016,75.25,75.5,73.22,73.42,2855100,73.42
19-09-2016,74.05,74.64,73.81,73.97,1231300,73.97
20-09-2016,73.96,74.48,73.72,74.09,1062200,74.09
21-09-2016,74.76,75.27,74.27,74.36,1202600,74.36
22-09-2016,75.15,76.96,74.92,76.28,1961000,76.28
23-09-2016,76.25,76.47,75.33,75.59,1056100,75.59
26-09-2016,75.06,75.13,73.4,73.73,1924200,73.73
27-09-2016,74.29,74.44,72.03,73.18,1668800,73.18
28-09-2016,73.51,74.49,73.41,73.68,1184200,73.68
29-09-2016,74.49,75.06,73.45,73.7,1296700,73.7
30-09-2016,72.38,75.13,72.02,74.81,2422200,74.81
03-10-2016,74.81,74.81,74.81,74.81,0,74.81
04-10-2016,76,77.68,75.79,77.29,2802800,77.29
05-10-2016,76.65,78.39,75.98,78.18,1831000,78.18
06-10-2016,78.3,78.69,77.86,78.3,1405800,78.3
07-10-2016,78.3,78.33,76.84,77.41,1794600,77.41
10-10-2016,77.43,78.39,76.83,78.09,1360800,78.09
11-10-2016,78.05,78.75,77.45,77.66,1419500,77.66
12-10-2016,77.66,78.03,76.72,77,1195600,77
13-10-2016,76.34,76.55,75.28,75.94,1688200,75.94
14-10-2016,75.79,77.55,75.71,76.84,1787700,76.84
17-10-2016,76.72,76.94,75.89,76.34,1073500,76.34
18-10-2016,76.86,77.24,76.02,77.01,1395500,77.01
19-10-2016,77.1,78.59,76.52,78.02,1566400,78.02
20-10-2016,78.6,79.67,78.09,79.17,1777100,79.17
21-10-2016,79.14,79.19,77.97,78.63,1600900,78.63
24-10-2016,79.01,80.1,79.01,79.59,1364700,79.59
25-10-2016,79.87,80.38,79.45,79.63,962200,79.63
26-10-2016,79.4,80.37,79.15,80.07,1235900,80.07
27-10-2016,80,80.54,79.5,79.92,1311200,79.92
28-10-2016,79.37,80.3,78.34,80.17,1150200,80.17
31-10-2016,80,80.24,78.93,79.37,1253800,79.37
01-11-2016,79.8,79.99,78.05,78.32,1165700,78.32
02-11-2016,77.59,77.59,75.2,75.4,2420000,75.4
03-11-2016,75.3,76.28,75,75.23,1437200,75.23
04-11-2016,73.95,75.72,73.58,75.46,2173300,75.46
07-11-2016,77.1,77.37,76.53,77.2,1578400,77.2
08-11-2016,77,77.5,75.97,77.31,1631900,77.31
