Date,Open,High,Low,Close,Volume,Adj Close
27-07-2016,61.47,62.49,61.46,61.92,4694600,61.92
28-07-2016,62.03,62.43,60.31,60.31,5868500,60.31
29-07-2016,60.75,61.01,60.33,60.82,3614600,60.82
01-08-2016,61.4,61.63,60.52,60.71,2610800,60.71
02-08-2016,60.58,60.82,58.59,58.91,4624300,58.91
03-08-2016,59,59.57,58.01,59.35,3086400,59.35
04-08-2016,59.76,60.33,58.93,59.34,2527900,59.34
05-08-2016,59.64,61.28,59.49,61.03,3757600,61.03
08-08-2016,61.62,61.8,60.9,61.17,2817200,61.17
09-08-2016,61.24,62.96,60.91,62.87,4239600,62.87
10-08-2016,62.7,63,62.3,62.68,2815800,62.68
11-08-2016,63,63.12,62.12,63.08,2739500,63.08
12-08-2016,63,63.07,62.6,62.89,2340200,62.89
15-08-2016,63.09,63.8,62.94,63.3,1953400,63.3
16-08-2016,62.93,63.08,62.26,62.52,2818100,62.52
17-08-2016,62.55,62.72,61.44,61.77,2610300,61.77
18-08-2016,62.28,62.42,61.68,62.01,1728500,62.01
19-08-2016,62.19,62.19,60.93,61.41,2777200,61.41
22-08-2016,61.4,62.4,60.9,61.41,2470800,61.41
23-08-2016,61.64,62.24,61.3,61.86,1909000,61.86
24-08-2016,61.6,62.61,61.21,62.12,1973000,62.12
25-08-2016,61.6,61.67,60.59,61.17,3480800,61.17
26-08-2016,61.22,61.98,60.93,61.7,2295500,61.7
29-08-2016,61.19,61.57,60.65,61.23,1903500,61.23
30-08-2016,61.59,62.6,61.3,62.31,2858000,62.31
31-08-2016,62.26,62.6,62,62.08,2399000,62.08
01-09-2016,62.29,62.98,61.37,61.7,2969000,61.7
02-09-2016,61.95,62.91,61.28,62.86,3000600,62.86
05-09-2016,63.07,63.29,62.71,62.78,1794900,62.78
06-09-2016,63.22,63.79,62.87,63.29,3135000,63.29
07-09-2016,63.6,64.43,63.45,64.17,3274700,64.17
08-09-2016,64.22,64.59,62.79,63.75,4052000,63.75
09-09-2016,63.62,63.91,63.1,63.46,2424900,63.46
12-09-2016,62.09,62.56,61.52,62.4,4316300,62.4
13-09-2016,62.72,62.96,61.89,61.89,2970700,61.89
14-09-2016,62.15,62.23,61.21,61.53,3528900,61.53
15-09-2016,61.42,61.96,60.69,61.83,3270500,61.83
16-09-2016,61.85,61.96,60.14,60.41,8110000,60.41
19-09-2016,61,61.63,60.72,61.33,2670500,61.33
20-09-2016,61.37,61.65,61.1,61.1,2155300,61.1
21-09-2016,61.63,61.98,61.42,61.61,2253200,61.61
22-09-2016,62.3,63.88,62.13,63.42,5409300,63.42
23-09-2016,63.47,63.7,63.18,63.52,2629700,63.52
26-09-2016,63.15,63.2,61.74,61.88,3518600,61.88
27-09-2016,62.33,62.44,60.58,61.5,3483000,61.5
28-09-2016,61.74,62.69,61.63,62.06,2818300,62.06
29-09-2016,62.84,63.33,61.87,62.1,2577200,62.1
30-09-2016,61.18,63,60.6,62.71,4703700,62.71
03-10-2016,62.71,62.71,62.71,62.71,0,62.71
04-10-2016,62.85,64.59,62.74,64.37,6187100,64.37
05-10-2016,63.65,65,63.1,64.68,4118200,64.68
06-10-2016,64.9,65.16,64.04,64.35,2896300,64.35
07-10-2016,64.18,64.24,63.29,63.87,4060900,63.87
10-10-2016,63.85,65.07,63.6,64.62,3446900,64.62
11-10-2016,64.64,65.2,64.27,64.41,3449400,64.41
12-10-2016,64.46,64.75,63.87,64.12,2974000,64.12
13-10-2016,63.6,63.6,62.7,63.2,3737000,63.2
14-10-2016,63.52,64.65,63.4,64.16,3724600,64.16
17-10-2016,64.09,64.29,63.51,63.87,2740900,63.87
18-10-2016,64.12,64.65,63.89,64.34,2827800,64.34
19-10-2016,64.43,65.54,64.25,65.2,4148000,65.2
20-10-2016,65.79,66.5,65.34,66,4922900,66
21-10-2016,64.92,65.26,63.9,64.62,7106200,64.62
24-10-2016,64.63,65.61,64.55,64.89,3670700,64.89
25-10-2016,65.03,65.5,64.81,64.88,2668000,64.88
26-10-2016,64.7,65.43,64.17,65.22,3032900,65.22
27-10-2016,65.08,65.7,64.94,65.45,2605600,65.45
28-10-2016,65.08,65.46,64.33,65.34,3043200,65.34
31-10-2016,65.06,65.32,64.56,64.91,3119200,64.91
01-11-2016,65.26,65.34,63.89,64.12,2884100,64.12
02-11-2016,63.61,63.66,62.12,62.44,3835800,62.44
03-11-2016,62.4,62.92,62.05,62.19,2634500,62.19
04-11-2016,61.78,62.1,61.25,61.85,2973900,61.85
07-11-2016,62.97,63.45,62.55,63.32,2902100,63.32
08-11-2016,63.28,63.74,62.94,63.74,3013800,63.74
